ID	New_col	Original_col	Family	Size
JN408461	edfa3e	FFFFFF	Zierdtviridae_5	53526
MH513985	edfa3e	FFFFFF	Zierdtviridae_5	52876
MF472893	edfa3e	FFFFFF	Zierdtviridae_5	50263
MN062708	edfa3e	FFFFFF	Zierdtviridae_5	52441
MN586002	edfa3e	FFFFFF	Zierdtviridae_5	52181
MH509441	edfa3e	FFFFFF	Zierdtviridae_5	52668
MT498041	edfa3e	FFFFFF	Zierdtviridae_5	53946
MW601216	edfa3e	FFFFFF	Zierdtviridae_5	52704
MK814748	edfa3e	FFFFFF	Zierdtviridae_5	52907
MK801735	edfa3e	FFFFFF	Zierdtviridae_5	52009
MN224566	edfa3e	FFFFFF	Zierdtviridae_5	51546
MT310858	edfa3e	FFFFFF	Zierdtviridae_5	53261
MN703408	edfa3e	FFFFFF	Zierdtviridae_5	53598
MN284903	edfa3e	FFFFFF	Zierdtviridae_5	53035
MK494124	edfa3e	FFFFFF	Zierdtviridae_5	51236
MF472895	edfa3e	FFFFFF	Zierdtviridae_5	50283
KP017311	edfa3e	FFFFFF	Zierdtviridae_5	50989
KX683423	edfa3e	FFFFFF	Zierdtviridae_5	50657
JN699015	edfa3e	FFFFFF	Zierdtviridae_5	51813
KP273225	edfa3e	FFFFFF	Zierdtviridae_5	52927
JF957060	edfa3e	FFFFFF	Zierdtviridae_5	53278
AP018486	edfa3e	FFFFFF	Zierdtviridae_5	51509
MG793454	edfa3e	FFFFFF	Zierdtviridae_5	50013
MN534320	941cfc	FFFFFF	family_4	38158
KC348600	941cfc	FFFFFF	family_4	38539
OL774869	941cfc	FFFFFF	family_4	30592
AY007505	941cfc	FFFFFF	family_4	34692
MZ333458	941cfc	FFFFFF	family_4	39319
MZ333456	941cfc	FFFFFF	family_4	39221
KX879641	941cfc	FFFFFF	family_4	35129
HE861935	941cfc	FFFFFF	family_4	45606
MH937494	941cfc	FFFFFF	family_4	42019
MZ308445	941cfc	FFFFFF	family_4	38693
MN534315	941cfc	FFFFFF	family_4	41249
CP050061	941cfc	FFFFFF	family_4	59331
HM144385	941cfc	FFFFFF	family_4	36953
GQ452243	941cfc	FFFFFF	family_4	42822
KX833905	941cfc	FFFFFF	family_4	38122
MN830259	941cfc	FFFFFF	family_4	41955
MN830257	941cfc	FFFFFF	family_4	36721
AY459533	941cfc	FFFFFF	family_4	38384
KY065457	941cfc	FFFFFF	family_4	34329
OM735687	941cfc	FFFFFF	family_4	34535
EU855793	941cfc	FFFFFF	family_4	35638
DQ003641	941cfc	FFFFFF	family_4	35822
JX564242	941cfc	FFFFFF	family_4	31106
GQ403788	941cfc	FFFFFF	family_4	36892
GQ478088	941cfc	FFFFFF	family_4	37856
MK911750	941cfc	FFFFFF	family_4	34037
KP027015	941cfc	FFFFFF	family_4	31703
MH809528	941cfc	FFFFFF	family_4	38843
JN051154	941cfc	FFFFFF	family_4	38013
AY236756	941cfc	FFFFFF	family_4	36674
GQ478087	941cfc	FFFFFF	family_4	40275
HM144386	941cfc	FFFFFF	family_4	41518
KU892558	941cfc	FFFFFF	family_4	40273
AY766464	941cfc	FFFFFF	family_4	42073
AY459535	941cfc	FFFFFF	family_4	40190
KF183314	941cfc	FFFFFF	family_4	46243
KX077895	941cfc	FFFFFF	family_4	41057
KX077891	941cfc	FFFFFF	family_4	45451
KC348604	941cfc	FFFFFF	family_4	35373
OL774871	941cfc	FFFFFF	family_4	36522
OL774874	941cfc	FFFFFF	family_4	41671
KX077889	941cfc	FFFFFF	family_4	33253
KY065497	941cfc	FFFFFF	family_4	59870
KX456213	941cfc	FFFFFF	family_4	36202
MH341451	941cfc	FFFFFF	family_4	38601
KF188409	941cfc	FFFFFF	family_4	36969
EF455602	941cfc	FFFFFF	family_4	34659
NC_004305	941cfc	N/A	family_4	42259
MF939898	941cfc	FFFFFF	family_4	36172
MH626557	941cfc	FFFFFF	family_4	30930
MF041990	941cfc	FFFFFF	family_4	39130
MN830256	941cfc	FFFFFF	family_4	38688
MK044829	941cfc	FFFFFF	family_4	39520
FM163528	941cfc	FFFFFF	family_4	39136
FJ965538	941cfc	FFFFFF	family_4	37184
MK044828	941cfc	FFFFFF	family_4	34256
AJ302074	941cfc	FFFFFF	family_4	40248
KC413988	941cfc	FFFFFF	family_4	38940
OL774873	941cfc	FFFFFF	family_4	38511
MZ503613	941cfc	FFFFFF	family_4	35406
MW478289	941cfc	FFFFFF	family_4	40619
AY616446	941cfc	FFFFFF	family_4	41092
MG711464	941cfc	FFFFFF	family_4	34075
MF176161	941cfc	FFFFFF	family_4	36278
GU229986	941cfc	FFFFFF	family_4	56505
MH884512	941cfc	FFFFFF	family_4	55091
JQ619704	941cfc	FFFFFF	family_4	41164
MH598512	941cfc	FFFFFF	family_4	42248
HQ141411	4da9eb	FFFFFF	family_5	41726
MF999224	4da9eb	FFFFFF	family_5	44260
MN830258	4da9eb	FFFFFF	family_5	41609
AY605066	4da9eb	FFFFFF	family_5	39166
MN830253	4da9eb	FFFFFF	family_5	58246
EU871039	4da9eb	FFFFFF	family_5	38934
EU409559	4da9eb	FFFFFF	family_5	49433
AJ131519	4da9eb	FFFFFF	family_5	43785
MH837543	4da9eb	FFFFFF	family_5	43695
NC_004821	4da9eb	N/A	family_5	38472
GU323708	4da9eb	FFFFFF	family_5	32847
KC348599	4da9eb	FFFFFF	family_5	42703
HQ141410	4da9eb	FFFFFF	family_5	42606
KJ094023	4da9eb	FFFFFF	family_5	43767
MT880871	4da9eb	FFFFFF	family_5	36164
KX190832	4da9eb	FFFFFF	family_5	26471
JX120799	4da9eb	FFFFFF	family_5	38275
KY065498	4da9eb	FFFFFF	family_5	39369
MG788324	4da9eb	FFFFFF	family_5	69649
MH220877	4da9eb	FFFFFF	family_5	39866
KU848187	4da9eb	FFFFFF	family_5	35068
OL774870	4da9eb	FFFFFF	family_5	38516
AM749121	4da9eb	FFFFFF	family_5	31147
KR153145	4da9eb	FFFFFF	family_5	31075
MT430910	4da9eb	FFFFFF	family_5	32219
JX409895	4da9eb	FFFFFF	family_5	43028
CP002889	4da9eb	FFFFFF	family_5	40758
MH375596	4da9eb	FFFFFF	family_5	42017
MH937468	4da9eb	FFFFFF	family_5	36011
KJ159566	07034a	FFFFFF	family_24	39078
KT001912	07034a	FFFFFF	family_24	40001
KY744240	07034a	FFFFFF	family_24	38783
KU981050	07034a	FFFFFF	family_24	33697
MH752385	07034a	FFFFFF	family_24	43733
MN176227	07034a	FFFFFF	family_24	45238
MN176219	07034a	FFFFFF	family_24	46276
AB711120	07034a	FFFFFF	family_24	50861
OP142323	07034a	FFFFFF	family_24	46473
MH884514	07034a	FFFFFF	family_24	48160
KY565347	07034a	FFFFFF	family_24	47718
MN176223	07034a	FFFFFF	family_24	56127
KT070868	07034a	FFFFFF	family_24	56332
MN176226	07034a	FFFFFF	family_24	55312
KU160496	3a3a3b	FFFFFF	is	38975
MK075005	3a3a3b	FFFFFF	is	40011
MT880870	3a3a3b	FFFFFF	is	34053
MG969427	d43b5c	FFFFFF	family_6	40847
MK075006	d43b5c	FFFFFF	family_6	44311
AY954950	d43b5c	FFFFFF	family_6	39620
JN700520	d43b5c	FFFFFF	family_6	44714
MW364975	d43b5c	FFFFFF	family_6	44592
MW221967	d43b5c	FFFFFF	family_6	41623
AY954959	d43b5c	FFFFFF	family_6	45286
KY653116	d43b5c	FFFFFF	family_6	45236
KY653117	d43b5c	FFFFFF	family_6	44282
KY653129	d43b5c	FFFFFF	family_6	44875
AY954958	d43b5c	FFFFFF	family_6	43681
MK075004	d43b5c	FFFFFF	family_6	49795
KY653124	d43b5c	FFFFFF	family_6	43135
MW627293	d43b5c	FFFFFF	family_6	42835
KP735928	d43b5c	FFFFFF	family_6	41843
KY389063	d43b5c	FFFFFF	family_6	42160
MK075002	d43b5c	FFFFFF	family_6	43851
KY653126	d43b5c	FFFFFF	family_6	42706
JN700521	d43b5c	FFFFFF	family_6	40917
KF589919	d43b5c	FFFFFF	family_6	43394
MZ488273	d43b5c	FFFFFF	family_6	42271
OL690335	d43b5c	FFFFFF	family_6	59779
KX156762	d43b5c	FFFFFF	family_6	44677
MK759918	70c90a	FFFFFF	Salasmaviridae_2	49952
KX190833	70c90a	FFFFFF	Salasmaviridae_2	50740
KT626446	70c90a	FFFFFF	Salasmaviridae_2	38663
MK843319	70c90a	FFFFFF	Salasmaviridae_2	51949
KF296717	70c90a	FFFFFF	Salasmaviridae_2	43278
KM236247	AD5F94	FFFFFF	Salasmaviridae	39639
KM236248	AD5F94	FFFFFF	Salasmaviridae	40214
OK632026	AD5F94	FFFFFF	Salasmaviridae	33037
OM112209	AD5F94	FFFFFF	Salasmaviridae	41431
MW012634	AD5F94	AD5F94	Salasmaviridae	28950
KY947509	AD5F94	AD5F94	Salasmaviridae	27206
KC685370	AD5F94	AD5F94	Salasmaviridae	27190
MK284526	AD5F94	AD5F94	Salasmaviridae	27180
MZ384014	AD5F94	AD5F94	Salasmaviridae	25379
KY821088	AD5F94	AD5F94	Salasmaviridae	21684
MZ570263	AD5F94	AD5F94	Salasmaviridae	22320
MT459794	AD5F94	AD5F94	Salasmaviridae	21781
MN082625	AD5F94	AD5F94	Salasmaviridae	20083
NC_002649	AD5F94	N/A	Salasmaviridae	21129
MN857617	AD5F94	AD5F94	Salasmaviridae	20784
OP433492	AD5F94	AD5F94	Salasmaviridae	20678
KX965989	53DCA4	FFFFFF	Vertoviridae	51606
GU568037	53DCA4	FFFFFF	Vertoviridae	49335
MN604698	53DCA4	FFFFFF	Vertoviridae	45419
MH844558	53DCA4	FFFFFF	Vertoviridae	37660
MF893271	53DCA4	FFFFFF	Vertoviridae	50753
MK310226	53DCA4	53DCA4	Vertoviridae	55145
MK002701	53DCA4	53DCA4	Vertoviridae	58072
AF440695	53DCA4	53DCA4	Vertoviridae	58498
MH341453	53DCA4	FFFFFF	Vertoviridae	48286
GU967410	53DCA4	FFFFFF	Vertoviridae	48211
MK504442	53DCA4	FFFFFF	Vertoviridae	41292
MG020111	53DCA4	FFFFFF	Vertoviridae	43416
MW476490	53DCA4	FFFFFF	Vertoviridae	47292
MN830255	53DCA4	FFFFFF	Vertoviridae	49020
KT021004	bf710b	FFFFFF	Vertoviridae_1	60284
MN882553	bf710b	FFFFFF	Vertoviridae_1	39745
JF767210	bf710b	FFFFFF	Vertoviridae_1	39594
KU057941	2e38bf	FFFFFF	Vertoviridae_2	41619
MW478292	2e38bf	FFFFFF	Vertoviridae_2	48164
OK247671	2e38bf	FFFFFF	Vertoviridae_2	48528
MW478291	2e38bf	FFFFFF	Vertoviridae_2	54735
KM983330	2e38bf	FFFFFF	Vertoviridae_2	47020
MN718463	2e38bf	FFFFFF	Vertoviridae_2	45089
MW512571	e8b13a	FFFFFF	Vertoviridae_3	38695
KM983331	e8b13a	FFFFFF	Vertoviridae_3	38243
MZ503612	e8b13a	FFFFFF	Vertoviridae_3	41888
AJ609634	e8b13a	FFFFFF	Vertoviridae_3	42935
MZ983385	e8b13a	FFFFFF	Vertoviridae_3	53187
KC595514	e8b13a	FFFFFF	Vertoviridae_3	54312
KM983327	e8b13a	FFFFFF	Vertoviridae_3	42158
AF195902	e8b13a	FFFFFF	Vertoviridae_3	40881
HE956704	e8b13a	FFFFFF	Vertoviridae_3	36566
CP103976	e8b13a	FFFFFF	Vertoviridae_3	63696
LK985322	e8b13a	FFFFFF	Vertoviridae_3	54295
DQ466086	e8b13a	FFFFFF	Vertoviridae_3	56538
KX534340	bf710b	FFFFFF	Vertoviridae_5	29238
ON528935	bf710b	FFFFFF	Vertoviridae_5	38634
OM236514	bf710b	FFFFFF	Vertoviridae_5	39654
KP296796	25a11a	FFFFFF	Vertoviridae_4	43724
KT361654	25a11a	FFFFFF	Vertoviridae_4	45653
MG727697	25a11a	FFFFFF	Vertoviridae_4	41131
CP063968	25a11a	FFFFFF	Vertoviridae_4	52215
MT311968	25a11a	FFFFFF	Vertoviridae_4	59372
MN270258	25a11a	FFFFFF	Vertoviridae_4	110666
MF172979	25a11a	FFFFFF	Vertoviridae_4	90000
MW387018	25a11a	FFFFFF	Vertoviridae_4	50268
AY082070	25a11a	FFFFFF	Vertoviridae_4	33507
CP063964	25a11a	FFFFFF	Vertoviridae_4	35258
JQ660954	25a11a	FFFFFF	Vertoviridae_4	33609
CP000315	25a11a	FFFFFF	Vertoviridae_4	38092
MN882551	25a11a	FFFFFF	Vertoviridae_4	33499
KF188410	25a11a	FFFFFF	Vertoviridae_4	33996
KR816341	25a11a	FFFFFF	Vertoviridae_4	34997
GU949551	25a11a	FFFFFF	Vertoviridae_4	37664
MN882554	25a11a	FFFFFF	Vertoviridae_4	31128
KU517658	25a11a	FFFFFF	Vertoviridae_4	38039
KM983332	25a11a	FFFFFF	Vertoviridae_4	35703
DQ453159	25a11a	FFFFFF	Vertoviridae_4	40863
MK560763	25a11a	FFFFFF	Vertoviridae_4	48016
MT210152	25a11a	FFFFFF	Vertoviridae_4	45486
MW302330	25a11a	FFFFFF	Vertoviridae_4	79842
JQ062992	25a11a	FFFFFF	Vertoviridae_4	44401
DQ289555	25a11a	FFFFFF	Vertoviridae_4	40867
HQ332138	25a11a	FFFFFF	Vertoviridae_4	37644
MF595878	25a11a	FFFFFF	Vertoviridae_4	37316
MG584725	25a11a	FFFFFF	Vertoviridae_4	20021
OK500002	25a11a	FFFFFF	Vertoviridae_4	37369
KT852578	25a11a	FFFFFF	Vertoviridae_4	35838
OP066531	25a11a	FFFFFF	Vertoviridae_4	36864
MT410774	25a11a	FFFFFF	Vertoviridae_4	36472
ON854455	25a11a	FFFFFF	Vertoviridae_4	37980
DQ840344	25a11a	FFFFFF	Vertoviridae_4	35055
KU160495	25a11a	FFFFFF	Vertoviridae_4	30924
MT900487	25a11a	FFFFFF	Vertoviridae_4	32272
MT980839	25a11a	FFFFFF	Vertoviridae_4	37780
OM982621	EEA617	FFFFFF	Straboviridae	173571
KU160494	EEA617	EEA617	Straboviridae	199912
KT919973	EEA617	EEA617	Straboviridae	250485
MW824377	EEA617	EEA617	Straboviridae	253432
HQ317393	EEA617	EEA617	Straboviridae	247511
MT135025	EEA617	EEA617	Straboviridae	349331
OM638103	EEA617	EEA617	Straboviridae	182723
MT161459	EEA617	EEA617	Straboviridae	218317
MG250483	EEA617	EEA617	Straboviridae	221116
AY266303	EEA617	EEA617	Straboviridae	233234
GU396103	EEA617	EEA617	Straboviridae	222006
HM452126	EEA617	EEA617	Straboviridae	225268
MW272540	EEA617	EEA617	Straboviridae	230916
MT713136	EEA617	EEA617	Straboviridae	254490
KY290955	EEA617	EEA617	Straboviridae	236567
MK962753	EEA617	EEA617	Straboviridae	176009
MT560058	EEA617	EEA617	Straboviridae	170838
MN038175	EEA617	EEA617	Straboviridae	173720
OM971648	EEA617	EEA617	Straboviridae	198584
AY967407	EEA617	EEA617	Straboviridae	180500
KX443552	EEA617	EEA617	Straboviridae	181570
MH179477	EEA617	EEA617	Straboviridae	165795
KY290957	EEA617	EEA617	Straboviridae	174311
MT457552	EEA617	EEA617	Straboviridae	160584
KY971610	EEA617	EEA617	Straboviridae	166442
HM114315	EEA617	EEA617	Straboviridae	159801
HM032710	EEA617	EEA617	Straboviridae	167716
HM004124	EEA617	EEA617	Straboviridae	169947
GU911519	EEA617	EEA617	Straboviridae	164093
MK240351	EEA617	EEA617	Straboviridae	166890
MT949699	EEA617	EEA617	Straboviridae	169176
OL770262	EEA617	EEA617	Straboviridae	168186
MW358927	EEA617	EEA617	Straboviridae	167162
MW057858	EEA617	EEA617	Straboviridae	155737
MW367898	EEA617	EEA617	Straboviridae	164100
MG696114	EEA617	EEA617	Straboviridae	167849
MW082584	EEA617	FFFFFF	Straboviridae	173061
OM457001	EEA617	FFFFFF	Straboviridae	168080
KJ025957	EEA617	FFFFFF	Straboviridae	167266
MH059636	EEA617	EEA617	Straboviridae	175774
MT920315	EEA617	EEA617	Straboviridae	175889
MT701588	EEA617	EEA617	Straboviridae	171475
ON585039	EEA617	EEA617	Straboviridae	174681
KT001915	EEA617	EEA617	Straboviridae	172733
HQ331142	EEA617	EEA617	Straboviridae	160221
MW239124	EEA617	EEA617	Straboviridae	168463
HE956709	EEA617	EEA617	Straboviridae	168809
LC371242	EEA617	EEA617	Straboviridae	175437
MF036692	EEA617	EEA617	Straboviridae	172450
MT129652	EEA617	EEA617	Straboviridae	172584
OK335775	EEA617	EEA617	Straboviridae	172439
AP014714	EEA617	EEA617	Straboviridae	177643
MN882610	EEA617	EEA617	Straboviridae	174924
MN395284	EEA617	FFFFFF	Straboviridae	171860
KF835987	EEA617	EEA617	Straboviridae	170286
LC121084	085987	085987	Ackermannviridae	167619
KU873925	085987	FFFFFF	Ackermannviridae	158136
MT234343	085987	FFFFFF	Ackermannviridae	152004
MF403007	085987	FFFFFF	Ackermannviridae	143349
KP881232	085987	085987	Ackermannviridae	149218
MN549360	085987	FFFFFF	Ackermannviridae	158577
MN988532	085987	FFFFFF	Ackermannviridae	154206
MN988486	085987	FFFFFF	Ackermannviridae	152762
GQ357915	085987	FFFFFF	Ackermannviridae	157486
MH517022	085987	085987	Ackermannviridae	143204
MT857002	085987	085987	Ackermannviridae	161337
KJ174318	085987	085987	Ackermannviridae	162910
MG973030	085987	085987	Ackermannviridae	164037
KX147096	085987	085987	Ackermannviridae	154938
MN478483	085987	085987	Ackermannviridae	160795
KY914485	085987	085987	Ackermannviridae	144974
MW824375	085987	085987	Ackermannviridae	162787
MW824370	085987	085987	Ackermannviridae	157512
MH363700	085987	085987	Ackermannviridae	150764
MN718199	085987	085987	Ackermannviridae	148180
MT366762	085987	085987	Ackermannviridae	154046
ON615601	26C612	FFFFFF	Kyanoviridae	156057
ON758385	26C612	FFFFFF	Kyanoviridae	199233
OL702939	26C612	FFFFFF	Kyanoviridae	161350
KY979132	26C612	FFFFFF	Kyanoviridae	156281
KR052482	26C612	FFFFFF	Kyanoviridae	206713
MN988519	26C612	FFFFFF	Kyanoviridae	170978
MT028491	26C612	FFFFFF	Kyanoviridae	227654
KU682439	26C612	085987	Kyanoviridae	168489
KF301602	26C612	FFFFFF	Kyanoviridae	155997
MN695334	26C612	26C612	Kyanoviridae	244930
HQ615693	26C612	FFFFFF	Kyanoviridae	178563
MT162466	26C612	FFFFFF	Kyanoviridae	167069
MK016664	26C612	FFFFFF	Kyanoviridae	163982
KJ019059	26C612	26C612	Kyanoviridae	228143
MT586120	26C612	26C612	Kyanoviridae	221362
MW015081	26C612	26C612	Kyanoviridae	240842
HQ633071	26C612	FFFFFF	Kyanoviridae	208007
MN018232	26C612	26C612	Kyanoviridae	213993
MT408532	26C612	26C612	Kyanoviridae	190237
GU071095	26C612	26C612	Kyanoviridae	190789
MF351863	26C612	26C612	Kyanoviridae	204930
MK867354	26C612	26C612	Kyanoviridae	228827
KU686206	26C612	26C612	Kyanoviridae	174830
MH412654	26C612	FFFFFF	Kyanoviridae	181082
KM359505	26C612	26C612	Kyanoviridae	197361
HQ317391	26C612	26C612	Kyanoviridae	232883
GU071092	26C612	26C612	Kyanoviridae	252407
MT647606	26C612	FFFFFF	Kyanoviridae	141461
MZ577095	26C612	FFFFFF	Kyanoviridae	141552
KC465899	26C612	FFFFFF	Kyanoviridae	147284
JQ245707	26C612	FFFFFF	Kyanoviridae	172474
OP053362	26C612	FFFFFF	Kyanoviridae	179860
HQ634177	26C612	26C612	Kyanoviridae	198013
KU686199	26C612	26C612	Kyanoviridae	198190
KF156338	26C612	26C612	Kyanoviridae	189311
KJ019089	26C612	26C612	Kyanoviridae	192117
KX349293	26C612	26C612	Kyanoviridae	197868
FM207411	26C612	26C612	Kyanoviridae	194454
MW147367	26C612	26C612	Kyanoviridae	187320
KU594606	26C612	26C612	Kyanoviridae	194437
AJ630128	26C612	26C612	Kyanoviridae	196280
OL473597	26C612	26C612	Kyanoviridae	177834
KU686210	26C612	26C612	Kyanoviridae	185102
KP211958	26C612	26C612	Kyanoviridae	188632
HQ634193	26C612	26C612	Kyanoviridae	192497
MW117965	26C612	26C612	Kyanoviridae	180224
OP535465	26C612	26C612	Kyanoviridae	177957
HQ316583	26C612	26C612	Kyanoviridae	182801
KJ019062	26C612	26C612	Kyanoviridae	179323
GU071097	26C612	26C612	Kyanoviridae	176184
GU071103	26C612	26C612	Kyanoviridae	182180
MH512890	26C612	26C612	Kyanoviridae	176495
HQ634175	26C612	26C612	Kyanoviridae	177211
JN371769	26C612	26C612	Kyanoviridae	172879
HQ337021	26C612	26C612	Kyanoviridae	179063
GU075905	26C612	FFFFFF	Kyanoviridae	183806
KU686208	26C612	26C612	Kyanoviridae	172395
HQ634189	26C612	26C612	Kyanoviridae	178807
HQ634190	26C612	26C612	Kyanoviridae	175596
GU071094	26C612	26C612	Kyanoviridae	174079
KX349324	26C612	26C612	Kyanoviridae	176285
KX349303	26C612	26C612	Kyanoviridae	180780
KJ019128	26C612	26C612	Kyanoviridae	176140
KU686203	26C612	26C612	Kyanoviridae	172342
KJ019076	26C612	26C612	Kyanoviridae	172372
KJ019071	26C612	26C612	Kyanoviridae	174885
KX349230	26C612	26C612	Kyanoviridae	175777
MT162468	26C612	26C612	Kyanoviridae	173659
KU594605	26C612	26C612	Kyanoviridae	174307
MK493321	26C612	26C612	Kyanoviridae	175462
HQ317383	26C612	26C612	Kyanoviridae	171797
DQ149023	26C612	26C612	Kyanoviridae	177300
MG752970	ad0a3e	FFFFFF	Kyanoviridae_2	343806
AP018399	ad0a3e	FFFFFF	Kyanoviridae_2	384670
MN047793	ad0a3e	FFFFFF	Kyanoviridae_2	309023
MF360958	ad0a3e	FFFFFF	Kyanoviridae_2	440001
LR588166	ad0a3e	FFFFFF	Kyanoviridae_2	288170
MF403008	ad0a3e	FFFFFF	Kyanoviridae_2	490380
MT939486	ad0a3e	FFFFFF	Kyanoviridae_2	358115
OP292654	ad0a3e	FFFFFF	Kyanoviridae_2	367901
KU574722	ad0a3e	FFFFFF	Kyanoviridae_2	378379
JN882285	ad0a3e	FFFFFF	Kyanoviridae_2	358663
MK268344	ad0a3e	FFFFFF	Kyanoviridae_2	350103
MT708547	ad0a3e	FFFFFF	Kyanoviridae_2	346937
ON286972	ad0a3e	FFFFFF	Kyanoviridae_2	355528
MH494197	ad0a3e	FFFFFF	Kyanoviridae_2	386442
KC821632	2015ed	FFFFFF	family_13	145865
JQ362498	2015ed	FFFFFF	family_13	219372
AP019525	2015ed	FFFFFF	family_13	226876
LC168164	2015ed	FFFFFF	family_13	234670
MK387337	2015ed	FFFFFF	family_13	194900
NC_004735	2015ed	N/A	family_13	129908
MW353175	2015ed	FFFFFF	family_13	160410
MH673673	2015ed	FFFFFF	family_13	178531
MT932329	2015ed	FFFFFF	family_13	183102
GU296433	2015ed	FFFFFF	family_13	135041
LT960610	C317EE	C317EE	Herelleviridae	144615
MT416612	C317EE	C317EE	Herelleviridae	150011
OP380492	C317EE	C317EE	Herelleviridae	148928
MH884511	C317EE	C317EE	Herelleviridae	145804
KC595513	C317EE	C317EE	Herelleviridae	138877
MW001214	C317EE	C317EE	Herelleviridae	138741
MT601270	C317EE	C317EE	Herelleviridae	150961
MH028956	C317EE	C317EE	Herelleviridae	149229
LC647030	C317EE	C317EE	Herelleviridae	136433
MW363798	C317EE	C317EE	Herelleviridae	144592
MT151386	C317EE	C317EE	Herelleviridae	139739
MW430345	C317EE	C317EE	Herelleviridae	139743
MN128594	C317EE	C317EE	Herelleviridae	138918
OM135992	C317EE	C317EE	Herelleviridae	127819
MZ420150	C317EE	C317EE	Herelleviridae	150025
MT909815	C317EE	C317EE	Herelleviridae	156592
MH729379	C317EE	C317EE	Herelleviridae	133806
FJ822135	C317EE	C317EE	Herelleviridae	142111
MK504446	C317EE	C317EE	Herelleviridae	136608
OM293948	C317EE	C317EE	Herelleviridae	138676
KP054477	C317EE	C317EE	Herelleviridae	106071
MK504444	C317EE	C317EE	Herelleviridae	140816
MG557979	C317EE	C317EE	Herelleviridae	142567
AY682195	C317EE	C317EE	Herelleviridae	131522
MF787246	C317EE	C317EE	Herelleviridae	145162
KU640380	C317EE	C317EE	Herelleviridae	138081
KT224359	C317EE	C317EE	Herelleviridae	162486
KX961630	C317EE	C317EE	Herelleviridae	164911
KU577463	C317EE	C317EE	Herelleviridae	157501
KJ676859	C317EE	C317EE	Herelleviridae	159492
MH638312	C317EE	C317EE	Herelleviridae	165676
MN153503	C317EE	C317EE	Herelleviridae	165032
KT307976	C317EE	C317EE	Herelleviridae	167431
KU737346	C317EE	C317EE	Herelleviridae	162865
HM144387	C317EE	C317EE	Herelleviridae	156897
KU847400	C317EE	C317EE	Herelleviridae	154012
KX011169	C317EE	C317EE	Herelleviridae	161140
KU737348	C317EE	C317EE	Herelleviridae	163345
KM051843	C317EE	C317EE	Herelleviridae	160281
JX238501	C317EE	C317EE	Herelleviridae	149844
MW419087	C317EE	C317EE	Herelleviridae	156577
MW749002	C317EE	C317EE	Herelleviridae	149014
MZ501262	C317EE	C317EE	Herelleviridae	163318
MH606185	C317EE	C317EE	Herelleviridae	153268
MN043730	C317EE	C317EE	Herelleviridae	158674
MT151604	C317EE	C317EE	Herelleviridae	159363
KM236245	C317EE	C317EE	Herelleviridae	164302
MN043729	C317EE	C317EE	Herelleviridae	161583
KM236246	C317EE	C317EE	Herelleviridae	161239
KU253712	C317EE	C317EE	Herelleviridae	165868
EF583821	15eb2e	FFFFFF	Herelleviridae_2	218948
LC597490	15eb2e	FFFFFF	Herelleviridae_2	229829
OM634661	15eb2e	FFFFFF	Herelleviridae_2	216671
CP027117	d66f0f	FFFFFF	Herelleviridae_3	118485
KT151957	d66f0f	FFFFFF	Herelleviridae_3	130482
KT151959	d66f0f	FFFFFF	Herelleviridae_3	134270
OM634653	d66f0f	FFFFFF	Herelleviridae_3	165868
MH884508	d66f0f	FFFFFF	Herelleviridae_3	160590
ON548419	d66f0f	FFFFFF	Herelleviridae_3	168817
MW084976	d66f0f	FFFFFF	Herelleviridae_3	165667
ON548420	d66f0f	FFFFFF	Herelleviridae_3	169483
OK499991	d66f0f	FFFFFF	Herelleviridae_3	167995
ON548421	d66f0f	FFFFFF	Herelleviridae_3	157022
ON548418	d66f0f	FFFFFF	Herelleviridae_3	164774
OK499992	d66f0f	FFFFFF	Herelleviridae_3	166879
KY554771	d66f0f	FFFFFF	Herelleviridae_3	132949
MT362618	d66f0f	FFFFFF	Herelleviridae_3	79995
KF669663	d66f0f	FFFFFF	Herelleviridae_3	81656
MW392801	d66f0f	FFFFFF	Herelleviridae_3	81528
MG967618	d66f0f	FFFFFF	Herelleviridae_3	82931
KP144388	d66f0f	FFFFFF	Herelleviridae_3	141298
MT880872	d66f0f	FFFFFF	Herelleviridae_3	147057
AF020713	d66f0f	FFFFFF	Herelleviridae_3	134416
MT325768	d66f0f	FFFFFF	Herelleviridae_3	136811
AP008983	d66f0f	FFFFFF	Herelleviridae_3	185683
MF547662	d66f0f	FFFFFF	Herelleviridae_3	134243
CP067347	d66f0f	FFFFFF	Herelleviridae_3	132924
MK554696	3a3a3b	FFFFFF	Herelleviridae_is	130914
MT596499	dde01d	FFFFFF	Herelleviridae_5	95233
MK893987	dde01d	FFFFFF	Herelleviridae_5	88129
MH356730	dde01d	FFFFFF	Herelleviridae_5	89055
MT939241	dde01d	FFFFFF	Herelleviridae_5	86301
KU958700	dde01d	FFFFFF	Herelleviridae_5	34742
MK504445	dde01d	FFFFFF	Herelleviridae_5	80538
KM514685	dde01d	FFFFFF	Herelleviridae_5	74806
MG765276	dde01d	FFFFFF	Herelleviridae_5	79221
JX486088	dde01d	FFFFFF	Herelleviridae_5	80617
MG744354	dde01d	FFFFFF	Herelleviridae_5	81076
DQ535032	dde01d	FFFFFF	Herelleviridae_5	79232
JQ341413	dde01d	FFFFFF	Herelleviridae_5	33594
