set	name	start	end	strand	col	lty	lwd	pch	cex	gene_type	fill
JN225873.1	JN225873.1_17	12529	13293	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_18	13294	13488	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_19	13491	13763	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_20	13981	14271	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_21	14277	14852	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_22	14849	15580	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_23	15546	15860	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_24	15949	16380	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_25	16403	16741	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_26	16782	17141	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_27	17113	17628	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_28	17664	17885	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_29	17925	18248	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_30	18177	18470	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_31	18478	20001	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_32	20065	20511	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_33	20589	21197	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_34	21207	21878	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_35	21805	22155	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_36	22174	22920	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_37	22956	23561	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_38	23595	25310	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_39	25273	26031	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_40	26045	26725	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_41	26759	27328	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_42	27328	27957	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_43	27983	29125	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_44	29118	30053	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_45	30079	30816	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_46	30790	31641	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_47	31679	32230	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_48	32360	32779	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_49	32806	33066	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_50	33092	33454	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_51	33480	33653	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_52	33650	34030	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_53	34001	34507	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_54	34536	35621	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_55	35650	36633	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_56	36719	37012	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_57	37060	37869	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_58	37866	38486	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_59	38518	39231	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_60	39249	40706	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_61	40743	41537	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_62	41542	41775	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_63	41776	42048	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_64	42026	43486	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_65	43545	43850	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_66	43869	44183	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_67	44195	44587	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_68	44595	45890	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_69	45887	46231	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_70	46186	46395	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_71	46422	47759	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_72	47776	48909	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_73	48917	52951	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_74	53008	53193	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_75	53205	54335	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_76	54406	54714	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_77	54725	55231	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_78	55257	56291	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_79	56310	61283	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_80	61306	63600	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_81	63627	63962	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_82	64017	65084	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_83	65106	65309	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_84	65353	65589	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_85	65623	66153	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_86	66155	66361	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_87	66368	67831	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_88	67849	68112	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_89	68112	68351	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_90	68375	68668	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_91	68637	69011	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_92	69125	69781	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_93	69846	70889	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_94	70926	71588	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_95	71585	72013	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_96	72030	72443	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_97	72440	72982	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_98	73060	74082	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_99	74066	74851	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_100	74905	76080	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_101	76096	77394	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_102	77397	77852	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_103	77815	78006	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_104	78039	78335	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_105	78325	79308	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_106	79361	80506	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_107	80509	80907	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_108	80938	81615	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_109	81633	82118	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_110	82149	82367	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_111	82372	83247	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_112	83281	83658	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_113	83664	84221	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_114	84277	84699	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_115	84726	85469	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_116	85514	86074	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_117	86128	87075	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_118	87103	87378	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_119	87371	87649	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_120	87519	87884	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_121	87889	88365	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_122	88383	89702	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_123	89851	90327	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_124	90321	90905	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_125	90913	92193	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_126	92223	92471	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_127	92488	100503	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_128	100537	101289	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_129	101298	101690	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_130	101691	102110	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_131	102116	102493	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_132	102536	102988	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_133	103014	103532	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_134	103552	104961	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_135	104984	105274	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_136	105300	105698	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_137	105732	106424	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_138	106431	107147	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_139	107086	108579	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_140	108592	108849	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_141	108873	109028	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_142	109030	109218	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_143	109215	109826	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_144	109856	112099	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_145	112135	112365	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_146	112404	112811	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_147	112789	113148	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_148	113157	113528	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_149	113494	113982	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_150	114058	114915	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_151	114933	115163	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_152	115206	115565	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_153	115494	116180	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_154	116219	116428	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_155	116465	117055	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_156	117052	117339	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_157	117367	117561	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_158	117545	118843	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_159	118869	119222	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_160	119236	119637	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_161	119886	120593	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_162	120673	121089	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_163	121082	121270	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_164	121297	121662	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_165	121855	122451	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_166	122471	123637	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_167	123682	124224	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_168	124264	125202	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_169	125206	125931	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_170	125950	126564	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_171	126587	127516	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_172	127470	128264	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_173	128324	128917	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_174	128925	129290	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_175	129259	129618	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_176	129649	131721	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_177	131746	133689	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_178	133719	135308	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_179	135469	136194	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_180	136246	136899	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_181	136942	137679	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_182	137685	138392	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_183	138423	139229	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_184	139247	140056	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_185	140062	140922	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_186	140926	141183	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_187	141344	142063	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_188	142063	142371	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_189	142355	143167	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_190	143203	143502	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_191	143870	144250	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_192	144247	144432	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_193	144432	144677	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_194	144726	145394	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_195	145418	145987	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_196	145944	146507	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_197	146523	147485	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_198	147664	148242	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_199	148217	149311	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_200	149443	150273	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_201	150284	150649	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_202	150684	151151	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_203	151138	151314	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_204	151314	151817	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_205	151853	152326	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_206	152323	152574	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_207	152585	152863	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_208	152893	153654	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_209	153678	154031	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_210	154050	154436	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_211	154458	154880	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_212	154867	155211	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_213	155218	155586	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_214	155648	155962	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_215	156055	156594	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_216	156591	157121	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_217	157158	157289	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_218	157291	157725	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_219	157726	157893	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_220	157868	158722	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_221	158752	159306	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_222	159330	159572	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_223	159644	160723	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_224	160757	161299	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_225	161301	161807	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_226	161856	162050	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_227	162305	162475	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_228	162649	163074	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_229	163060	163473	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_230	163479	163883	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_231	163894	164469	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_232	164506	164898	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_233	164903	165220	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_234	165239	165769	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_235	165773	166120	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_236	166129	166368	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_237	166402	166662	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_238	166676	167980	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_239	167977	168336	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_240	168424	169080	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_241	169082	169468	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_242	169571	170668	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_243	170722	173604	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_244	173597	173956	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_245	173964	174371	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_246	174352	175689	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_247	175703	178918	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_248	178982	179587	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_249	179614	179985	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_250	180022	180402	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_251	180416	180637	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_252	180566	181519	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_253	181558	181890	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_254	181887	182105	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_255	182171	182884	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_256	183056	183247	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_257	183240	183524	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_258	183521	183838	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_259	183862	184182	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_260	184212	184664	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_261	184690	185508	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_262	185551	185862	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_263	185895	186110	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_264	186147	186716	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_265	186758	187306	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_266	187339	187932	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_267	187929	188123	-1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_268	188191	188580	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_269	188586	188675	1	NA	1	1	1	1	arrows	darkorchid
JN225873.1	JN225873.1_270	188685	188840	1	NA	1	1	1	1	arrows	darkorchid
